シリーズ,商品コード,年月,実績,ハイブリッド,現行計画
シャード,BBBBB002245,202408,0,0,0
シャード,BBBBB002246,202408,0,0,0.654017857
シャード,BBBBB002247,202408,0,0,0.654017857
シャード,BBBBB002248,202408,0,0,0
シャード,BBBBB002249,202408,0,0,0
シャード,BBBBB002250,202408,0,0,0
シャード,BBBBB002251,202408,0,0,0
シャード,BBBBB002252,202408,0,0,0
シャード,BBBBB002253,202408,0,0,0.654017857
シャード,BBBBB002254,202408,0,0,0.654017857
シャード,BBBBB002255,202408,0,0,0
シャード,BBBBB002256,202408,0,0,2.616071429
シャード,BBBBB002257,202408,0,0,0
シャード,BBBBB002258,202408,0,0,0
シャード,BBBBB002259,202408,0,0.2017,0
シャード,BBBBB002260,202408,0,0.2017,3.924107143
シャード,BBBBB002261,202408,0,0,0
シャード,BBBBB002262,202408,0,0,0
シャード,BBBBB002263,202408,0,0.8066,0
シャード,BBBBB002264,202408,0,0,0
シャード,BBBBB002265,202408,0,0,0
シャード,BBBBB002266,202408,0,0,1.308035714
シャード,BBBBB002267,202408,0,0.2017,0
シャード,BBBBB002268,202408,0,0,1.308035714
シャード,BBBBB002269,202408,0,0,0
シャード,BBBBB002270,202408,0,0,0
シャード,BBBBB002271,202408,0,0,0
シャード,BBBBB002272,202408,0,0,0
シャード,BBBBB002273,202408,0,0,1.308035714
シャード,BBBBB002274,202408,0,0.4033,0
シャード,BBBBB002275,202408,0,0,0
シャード,BBBBB002276,202408,0,0,3.270089286
シャード,BBBBB002277,202408,0,0.2017,0
シャード,BBBBB002278,202408,0,0,0
シャード,BBBBB002279,202408,0,0.4033,0
シャード,BBBBB002280,202408,0,0.2017,1.962053571
シャード,BBBBB002281,202408,0,0.4033,0
シャード,BBBBB002282,202408,0,0,0
シャード,BBBBB002283,202408,0,0.4033,0
シャード,BBBBB002284,202408,0,0,0.654017857
シャード,BBBBB002285,202408,0,0,0.654017857
シャード,BBBBB002286,202408,0,0.2017,1.308035714
シャード,BBBBB002287,202408,0,0,0
シャード,BBBBB002288,202408,0,0.2017,0.654017857
シャード,BBBBB002289,202408,0,1.2099,0
シャード,BBBBB002290,202408,0,0.605,0
シャード,BBBBB002291,202408,0,0,0
シャード,BBBBB002292,202408,0,0,2.616071429
シャード,BBBBB002293,202408,0,0.2017,1.308035714
シャード,BBBBB002294,202408,0,0.2017,0
シャード,BBBBB002295,202408,0,0,0
シャード,BBBBB002296,202408,0,0.605,1.308035714
シャード,BBBBB002297,202408,0,0.8066,0
シャード,BBBBB002298,202408,0,0.2017,0
シャード,BBBBB002299,202408,0,0.2017,0
シャード,BBBBB002300,202408,0,0.4033,0
シャード,BBBBB002301,202408,0,0.8066,0
シャード,BBBBB002302,202408,0,0.2017,0.654017857
シャード,BBBBB002303,202408,0,0.4033,0.654017857
シャード,BBBBB002304,202408,0,0.605,0
シャード,BBBBB002305,202408,0,0,0
シャード,BBBBB002306,202408,0,0.2017,0.654017857
シャード,BBBBB002307,202408,0,0.605,0
シャード,BBBBB002308,202408,0,0.8066,0
シャード,BBBBB002309,202408,0,0.2017,0
シャード,BBBBB002310,202408,0,0.8066,0
シャード,BBBBB002311,202408,0,0.2017,0
シャード,BBBBB002312,202408,0,0.4033,0
シャード,BBBBB002313,202408,0,0.2017,0
シャード,BBBBB002314,202408,0,0.4033,0
シャード,BBBBB002315,202408,0,0.4033,0
シャード,BBBBB002316,202408,0,0.2017,0
シャード,BBBBB002317,202408,0,0.605,0
シャード,BBBBB002318,202408,0,0.4033,1.308035714
シャード,BBBBB002319,202408,0,0.605,0
シャード,BBBBB002320,202408,0,0.2017,0
シャード,BBBBB002321,202408,0,0.8066,0
シャード,BBBBB002322,202408,0,0.8066,0
シャード,BBBBB002323,202408,0,0.8066,1.962053571
シャード,BBBBB002324,202408,0,0.8066,0.654017857
シャード,BBBBB002325,202408,0,1.0083,0
シャード,BBBBB002326,202409,17,12.3768,9.8359375
シャード,BBBBB002327,202409,9,8.7669,9.367559524
シャード,BBBBB002328,202409,12,11.8611,7.962425595
シャード,BBBBB002329,202409,13,13.0644,12.17782738
シャード,BBBBB002330,202409,13,17.5339,18.26674107
シャード,BBBBB002331,202409,13,13.5801,14.05133929
シャード,BBBBB002332,202409,21,12.033,17.32998512
シャード,BBBBB002333,202409,17,13.0644,12.17782738
シャード,BBBBB002334,202409,11,12.3768,20.14025298
シャード,BBBBB002335,202409,8,15.643,27.16592262
シャード,BBBBB002336,202409,6,13.2363,7.962425595
シャード,BBBBB002337,202409,16,8.2512,8.430803571
シャード,BBBBB002338,202409,8,10.8297,14.98809524
シャード,BBBBB002339,202409,8,11.1735,12.17782738
シャード,BBBBB002340,202409,13,8.2512,8.430803571
シャード,BBBBB002341,202409,5,8.595,14.98809524
シャード,BBBBB002342,202409,9,11.1735,9.8359375
シャード,BBBBB002343,202409,16,6.3603,7.025669643
シャード,BBBBB002344,202409,8,11.5173,16.39322917
シャード,BBBBB002345,202409,9,6.7041,9.367559524
シャード,BBBBB002346,202409,6,8.0793,12.64620536
シャード,BBBBB002347,202409,7,6.1884,5.620535714
シャード,BBBBB002348,202409,7,5.157,8.430803571
シャード,BBBBB002349,202409,6,4.1256,4.215401786
シャード,BBBBB002350,202409,11,5.3289,5.152157738
シャード,BBBBB002351,202409,8,9.9702,8.430803571
シャード,BBBBB002352,202409,8,9.9702,10.77269345
シャード,BBBBB002353,202409,6,5.5008,4.215401786
シャード,BBBBB002354,202409,8,6.876,3.74702381
シャード,BBBBB002355,202409,7,6.0165,3.278645833
シャード,BBBBB002356,202409,5,7.5636,5.152157738
シャード,BBBBB002357,202409,5,9.1107,11.24107143
シャード,BBBBB002358,202409,9,10.1421,10.30431548
シャード,BBBBB002359,202409,1,5.3289,10.30431548
シャード,BBBBB002360,202409,1,7.7355,5.620535714
シャード,BBBBB002361,202409,1,8.4231,11.24107143
シャード,BBBBB002362,202409,14,4.1256,4.215401786
シャード,BBBBB002363,202409,8,5.8446,7.494047619
シャード,BBBBB002364,202409,6,3.9537,4.683779762
シャード,BBBBB002365,202409,8,3.7818,5.152157738
シャード,BBBBB002366,202409,3,4.1256,5.152157738
シャード,BBBBB002367,202409,8,3.9537,5.620535714
シャード,BBBBB002368,202409,3,5.157,10.77269345
シャード,BBBBB002369,202409,6,4.2975,6.08891369
シャード,BBBBB002370,202409,10,4.8132,4.683779762
シャード,BBBBB002371,202409,5,8.0793,3.278645833
シャード,BBBBB002372,202409,4,6.3603,4.683779762
シャード,BBBBB002373,202409,3,3.0942,1.873511905
シャード,BBBBB002374,202409,5,3.9537,4.215401786
シャード,BBBBB002375,202409,8,4.4694,5.152157738
シャード,BBBBB002376,202409,4,5.8446,4.683779762
シャード,BBBBB002377,202409,8,2.9223,3.74702381
シャード,BBBBB002378,202409,4,7.0479,7.962425595
シャード,BBBBB002379,202409,1,3.2661,1.873511905
シャード,BBBBB002380,202409,4,4.6413,2.341889881
シャード,BBBBB002381,202409,2,3.7818,4.215401786
シャード,BBBBB002382,202409,6,4.2975,3.278645833
シャード,BBBBB002383,202409,5,4.6413,4.683779762
シャード,BBBBB002384,202409,3,2.0628,1.873511905
シャード,BBBBB002385,202409,4,3.6099,3.278645833
シャード,BBBBB002386,202409,9,1.5471,2.341889881
シャード,BBBBB002387,202409,4,3.7818,6.08891369
シャード,BBBBB002388,202409,0,7.0479,2.341889881
シャード,BBBBB002389,202409,2,2.7504,5.152157738
シャード,BBBBB002390,202409,5,7.9074,7.962425595
シャード,BBBBB002391,202409,3,4.4694,2.810267857
シャード,BBBBB002392,202409,4,3.0942,2.810267857
シャード,BBBBB002393,202409,1,0.5157,0
シャード,BBBBB002394,202409,7,2.9223,0
シャード,BBBBB002395,202409,0,5.8446,5.620535714
シャード,BBBBB002396,202409,7,4.8132,3.74702381
シャード,BBBBB002397,202409,1,5.6727,5.152157738
シャード,BBBBB002398,202409,1,0.5157,3.278645833
シャード,BBBBB002399,202409,6,2.0628,4.215401786
シャード,BBBBB002400,202409,8,4.4694,5.152157738
シャード,BBBBB002401,202409,5,2.4066,1.405133929
シャード,BBBBB002402,202409,2,5.5008,7.025669643
シャード,BBBBB002403,202409,2,3.438,3.74702381
シャード,BBBBB002404,202409,6,4.4694,2.341889881
シャード,BBBBB002405,202409,5,3.2661,3.278645833
シャード,BBBBB002406,202409,3,4.4694,7.025669643
シャード,BBBBB002407,202409,3,4.8132,1.873511905
シャード,BBBBB002408,202409,5,4.9851,3.278645833
シャード,BBBBB002409,202409,4,3.0942,4.683779762
シャード,BBBBB002410,202409,1,3.6099,6.557291667
シャード,BBBBB002411,202409,1,4.1256,3.74702381
シャード,BBBBB002412,202409,1,0.6876,1.873511905
シャード,BBBBB002413,202409,2,3.2661,3.278645833
シャード,BBBBB002414,202409,4,3.7818,1.873511905
シャード,BBBBB002415,202409,2,6.0165,4.683779762
シャード,BBBBB002416,202409,1,3.9537,1.873511905
シャード,BBBBB002417,202409,2,4.4694,1.873511905
シャード,BBBBB002418,202409,4,2.4066,5.152157738
シャード,BBBBB002419,202409,2,3.7818,6.08891369
シャード,BBBBB002420,202409,5,3.6099,5.152157738
シャード,BBBBB002421,202409,4,4.1256,0.936755952
シャード,BBBBB002422,202409,2,3.6099,2.810267857
シャード,BBBBB002423,202409,0,0,1.873511905
シャード,BBBBB002424,202409,2,2.2347,4.215401786
シャード,BBBBB002425,202409,6,2.9223,0.468377976
シャード,BBBBB002426,202409,4,2.9223,4.215401786
シャード,BBBBB002427,202409,5,4.4694,2.810267857
シャード,BBBBB002428,202409,2,3.7818,4.215401786
シャード,BBBBB002429,202409,3,2.0628,4.683779762
シャード,BBBBB002430,202409,4,1.5471,2.341889881
シャード,BBBBB002431,202409,2,2.4066,1.873511905
シャード,BBBBB002432,202409,1,1.5471,3.74702381
シャード,BBBBB002433,202409,3,4.1256,2.341889881
シャード,BBBBB002434,202409,3,4.8132,1.405133929
シャード,BBBBB002435,202409,0,2.9223,3.74702381
シャード,BBBBB002436,202409,2,6.0165,10.77269345
シャード,BBBBB002437,202409,2,5.5008,5.152157738
シャード,BBBBB002438,202409,0,0.6876,0
シャード,BBBBB002439,202409,2,2.9223,0.936755952
シャード,BBBBB002440,202409,2,1.0314,2.810267857
シャード,BBBBB002441,202409,5,2.7504,1.873511905
シャード,BBBBB002442,202409,3,2.9223,4.215401786
シャード,BBBBB002443,202409,0,5.3289,2.341889881
シャード,BBBBB002444,202409,0,2.2347,6.557291667
シャード,BBBBB002445,202409,1,1.8909,6.08891369
シャード,BBBBB002446,202409,5,1.8909,3.278645833
シャード,BBBBB002447,202409,0,1.8909,2.341889881
シャード,BBBBB002448,202409,3,2.0628,3.278645833
シャード,BBBBB002449,202409,4,4.6413,1.405133929
シャード,BBBBB002450,202409,1,0.6876,2.341889881
シャード,BBBBB002451,202409,5,1.3752,2.810267857
シャード,BBBBB002452,202409,2,0.8595,3.278645833
シャード,BBBBB002453,202409,1,3.0942,1.405133929
シャード,BBBBB002454,202409,1,5.8446,3.74702381
シャード,BBBBB002455,202409,3,2.7504,0.936755952
シャード,BBBBB002456,202409,7,3.0942,3.74702381
シャード,BBBBB002457,202409,1,3.438,6.557291667
シャード,BBBBB002458,202409,0,0.3438,1.405133929
シャード,BBBBB002459,202409,1,1.2033,0.936755952
シャード,BBBBB002460,202409,1,1.8909,5.152157738
シャード,BBBBB002461,202409,1,1.3752,3.74702381
シャード,BBBBB002462,202409,0,2.2347,0.468377976
シャード,BBBBB002463,202409,2,3.6099,5.152157738
シャード,BBBBB002464,202409,0,0.8595,3.278645833
シャード,BBBBB002465,202409,2,1.0314,3.74702381
シャード,BBBBB002466,202409,3,0.8595,0.936755952
シャード,BBBBB002467,202409,0,1.5471,0.936755952
シャード,BBBBB002468,202409,2,0.6876,3.74702381
シャード,BBBBB002469,202409,2,2.2347,0.936755952
シャード,BBBBB002470,202409,0,2.7504,0.936755952
シャード,BBBBB002471,202409,2,1.5471,0.468377976
シャード,BBBBB002472,202409,0,2.9223,0.468377976
シャード,BBBBB002473,202409,2,2.0628,2.810267857
シャード,BBBBB002474,202409,1,1.2033,0
シャード,BBBBB002475,202409,1,0.8595,1.873511905
シャード,BBBBB002476,202409,0,1.2033,1.405133929
シャード,BBBBB002477,202409,4,1.0314,2.341889881
シャード,BBBBB002478,202409,1,0.8595,1.873511905
シャード,BBBBB002479,202409,2,2.4066,4.215401786
シャード,BBBBB002480,202409,0,1.5471,0
シャード,BBBBB002481,202409,2,0.8595,0.468377976
シャード,BBBBB002482,202409,0,1.3752,0.936755952
シャード,BBBBB002483,202409,3,0.6876,2.341889881
シャード,BBBBB002484,202409,0,0.5157,2.341889881
シャード,BBBBB002485,202409,1,1.5471,1.405133929
シャード,BBBBB002486,202409,6,2.5785,0.468377976
シャード,BBBBB002487,202409,1,1.8909,2.341889881
シャード,BBBBB002488,202409,0,0.3438,0.468377976
シャード,BBBBB002489,202409,2,0.6876,0.936755952
シャード,BBBBB002490,202409,0,0.8595,0.468377976
シャード,BBBBB002491,202409,1,0.5157,0.936755952
シャード,BBBBB002492,202409,4,0.5157,1.405133929
シャード,BBBBB002493,202409,1,0.8595,0
シャード,BBBBB002494,202409,1,1.0314,3.74702381
シャード,BBBBB002495,202409,4,1.8909,1.405133929
シャード,BBBBB002496,202409,2,0.6876,0.936755952
シャード,BBBBB002497,202409,1,2.0628,3.74702381
シャード,BBBBB002498,202409,0,0,1.873511905
シャード,BBBBB002499,202409,0,0.1719,2.810267857
シャード,BBBBB002500,202409,0,0.5157,1.405133929
シャード,BBBBB002501,202409,0,1.0314,4.683779762
シャード,BBBBB002502,202409,3,0.6876,1.405133929
シャード,BBBBB002503,202409,0,0.8595,0.468377976
シャード,BBBBB002504,202409,1,1.2033,1.873511905
シャード,BBBBB002505,202409,0,2.5785,2.341889881
シャード,BBBBB002506,202409,0,0.8595,2.341889881
シャード,BBBBB002507,202409,0,1.719,2.341889881
シャード,BBBBB002508,202409,0,2.5785,3.278645833
シャード,BBBBB002509,202409,1,1.719,0.936755952
シャード,BBBBB002510,202409,0,3.7818,5.152157738
シャード,BBBBB002511,202409,0,1.5471,2.810267857
シャード,BBBBB002512,202409,2,1.719,2.341889881
シャード,BBBBB002513,202409,6,1.3752,0
シャード,BBBBB002514,202409,2,2.2347,3.74702381
シャード,BBBBB002515,202409,0,3.2661,1.873511905
シャード,BBBBB002516,202409,1,2.0628,6.557291667
シャード,BBBBB002517,202409,8,1.5471,2.341889881
シャード,BBBBB002518,202409,0,0,0.936755952
シャード,BBBBB002519,202409,0,0,0
シャード,BBBBB002520,202409,3,0.1719,1.405133929
シャード,BBBBB002521,202409,3,0.1719,1.873511905
シャード,BBBBB002522,202409,0,0.3438,0.936755952
シャード,BBBBB002523,202409,1,0.6876,0
シャード,BBBBB002524,202409,2,0.5157,1.405133929
シャード,BBBBB002525,202409,3,1.3752,1.405133929
シャード,BBBBB002526,202409,0,1.3752,0.468377976
シャード,BBBBB002527,202409,0,0.6876,3.278645833
シャード,BBBBB002528,202409,1,2.0628,2.810267857
シャード,BBBBB002529,202409,4,1.3752,4.215401786
シャード,BBBBB002530,202409,1,1.8909,0.936755952
シャード,BBBBB002531,202409,5,2.4066,0.468377976
シャード,BBBBB002532,202409,0,0,0
シャード,BBBBB002533,202409,1,0.1719,0
シャード,BBBBB002534,202409,0,0.6876,3.278645833
シャード,BBBBB002535,202409,0,0.5157,0.936755952
シャード,BBBBB002536,202409,1,1.0314,0.936755952
シャード,BBBBB002537,202409,1,0.5157,3.74702381
シャード,BBBBB002538,202409,0,1.0314,0
シャード,BBBBB002539,202409,1,0.8595,1.405133929
シャード,BBBBB002540,202409,0,1.719,1.873511905
シャード,BBBBB002541,202409,1,5.157,4.683779762
シャード,BBBBB002542,202409,0,1.0314,0.468377976
シャード,BBBBB002543,202409,1,0.6876,0
シャード,BBBBB002544,202409,0,1.719,2.810267857
シャード,BBBBB002545,202409,0,0.6876,1.873511905
シャード,BBBBB002546,202409,2,1.3752,1.405133929
シャード,BBBBB002547,202409,4,1.8909,4.215401786
シャード,BBBBB002548,202409,2,1.0314,2.341889881
シャード,BBBBB002549,202409,2,1.719,1.405133929
シャード,BBBBB002550,202409,0,2.4066,3.278645833
シャード,BBBBB002551,202409,1,2.5785,3.278645833
シャード,BBBBB002552,202409,2,5.157,4.215401786
シャード,BBBBB002553,202409,0,0,0.936755952
シャード,BBBBB002554,202409,0,0.1719,1.405133929
シャード,BBBBB002555,202409,0,0.3438,0
シャード,BBBBB002556,202409,0,0.6876,1.405133929
シャード,BBBBB002557,202409,0,0.8595,0.468377976
シャード,BBBBB002558,202409,3,0.5157,0.936755952
シャード,BBBBB002559,202409,3,1.719,0.936755952
シャード,BBBBB002560,202409,3,1.3752,0.936755952
シャード,BBBBB002561,202409,1,2.0628,0.468377976
シャード,BBBBB002562,202409,1,2.7504,1.405133929
シャード,BBBBB002563,202409,1,1.719,0.936755952
シャード,BBBBB002564,202409,0,2.4066,1.873511905
シャード,BBBBB002565,202409,0,1.5471,4.215401786
シャード,BBBBB002566,202409,0,1.8909,6.08891369
シャード,BBBBB002567,202409,1,3.6099,4.683779762
シャード,BBBBB002568,202409,1,2.4066,0.468377976
シャード,BBBBB002569,202409,0,0,0.468377976
シャード,BBBBB002570,202409,0,0,0
シャード,BBBBB002571,202409,1,0.1719,0
シャード,BBBBB002572,202409,0,0.3438,0.468377976
シャード,BBBBB002573,202409,0,1.2033,1.405133929
シャード,BBBBB002574,202409,2,0.6876,1.405133929
シャード,BBBBB002575,202409,1,1.0314,1.873511905
シャード,BBBBB002576,202409,2,1.0314,0
シャード,BBBBB002577,202409,0,0.6876,0.936755952
シャード,BBBBB002578,202409,1,2.2347,0.468377976
シャード,BBBBB002579,202409,0,1.0314,0.468377976
シャード,BBBBB002580,202409,1,0.8595,1.405133929
シャード,BBBBB002581,202409,1,1.3752,2.341889881
シャード,BBBBB002582,202409,1,1.2033,0.936755952
シャード,BBBBB002583,202409,0,0.8595,0
シャード,BBBBB002584,202409,0,1.5471,1.873511905
シャード,BBBBB002585,202409,2,1.3752,0
シャード,BBBBB002586,202409,1,1.8909,3.278645833
シャード,BBBBB002587,202409,1,2.5785,0.936755952
シャード,BBBBB002588,202409,1,2.0628,0.468377976
シャード,BBBBB002589,202409,1,0.1719,0.468377976
シャード,BBBBB002590,202409,1,0.1719,0
シャード,BBBBB002591,202409,0,0.1719,0.936755952
シャード,BBBBB002592,202409,1,0.3438,1.405133929
シャード,BBBBB002593,202409,3,0.3438,0
シャード,BBBBB002594,202409,0,0.3438,1.405133929
シャード,BBBBB002595,202409,1,0.3438,0.468377976
シャード,BBBBB002596,202409,3,0.6876,2.810267857
シャード,BBBBB002597,202409,0,0.6876,0
シャード,BBBBB002598,202409,0,0.5157,0.936755952
シャード,BBBBB002599,202409,4,1.3752,1.873511905
シャード,BBBBB002600,202409,4,3.438,0.468377976
シャード,BBBBB002601,202409,5,2.2347,0
シャード,BBBBB002602,202409,2,0.5157,0
シャード,BBBBB002603,202409,1,1.0314,1.405133929
シャード,BBBBB002604,202409,1,1.5471,4.215401786
シャード,BBBBB002605,202409,0,0.8595,0
シャード,BBBBB002606,202409,1,0.6876,0
シャード,BBBBB002607,202409,0,1.2033,1.405133929
シャード,BBBBB002608,202409,2,1.8909,1.405133929
シャード,BBBBB002609,202409,0,0.8595,0
シャード,BBBBB002610,202409,0,2.0628,0.936755952
シャード,BBBBB002611,202409,3,1.5471,2.341889881
シャード,BBBBB002612,202409,3,1.2033,2.810267857
シャード,BBBBB002613,202409,2,0.6876,0
シャード,BBBBB002614,202409,4,1.2033,0.468377976
シャード,BBBBB002615,202409,0,1.719,0
シャード,BBBBB002616,202409,2,3.0942,0.468377976
シャード,BBBBB002617,202409,2,4.9851,0.468377976
シャード,BBBBB002618,202409,1,4.4694,1.405133929
シャード,BBBBB002619,202409,0,0,0
シャード,BBBBB002620,202409,2,0,0
シャード,BBBBB002621,202409,0,0,0
シャード,BBBBB002622,202409,0,0,1.405133929
シャード,BBBBB002623,202409,0,0.1719,0
シャード,BBBBB002624,202409,0,0.1719,2.810267857
シャード,BBBBB002625,202409,3,0.3438,0.468377976
シャード,BBBBB002626,202409,4,0.3438,0.468377976
シャード,BBBBB002627,202409,1,0.8595,0
シャード,BBBBB002628,202409,0,0.6876,1.873511905
シャード,BBBBB002629,202409,0,0.5157,0.936755952
シャード,BBBBB002630,202409,0,0.6876,0.468377976
シャード,BBBBB002631,202409,1,0.5157,0.468377976
シャード,BBBBB002632,202409,0,0.5157,4.683779762
シャード,BBBBB002633,202409,2,0.5157,0.468377976
シャード,BBBBB002634,202409,1,0.5157,0.468377976
シャード,BBBBB002635,202409,0,0.8595,0
シャード,BBBBB002636,202409,0,1.3752,0
シャード,BBBBB002637,202409,0,1.3752,1.873511905
シャード,BBBBB002638,202409,2,1.719,0.468377976
シャード,BBBBB002639,202409,1,1.0314,0.936755952
シャード,BBBBB002640,202409,1,0.8595,0.936755952
シャード,BBBBB002641,202409,2,1.0314,0.936755952
シャード,BBBBB002642,202409,0,1.719,0.468377976
シャード,BBBBB002643,202409,0,1.3752,0.936755952
シャード,BBBBB002644,202409,2,0.8595,0.936755952
シャード,BBBBB002645,202409,1,1.2033,0.468377976
シャード,BBBBB002646,202409,0,1.8909,0.468377976
シャード,BBBBB002647,202409,2,1.719,0.468377976
シャード,BBBBB002648,202409,0,1.3752,1.873511905
シャード,BBBBB002649,202409,0,2.2347,0.936755952
シャード,BBBBB002650,202409,1,1.8909,0.936755952
シャード,BBBBB002651,202409,0,2.0628,3.278645833
シャード,BBBBB002652,202409,1,2.2347,0.936755952
シャード,BBBBB002653,202409,1,1.0314,2.341889881
シャード,BBBBB002654,202409,1,2.2347,1.405133929
シャード,BBBBB002655,202409,0,0,0
シャード,BBBBB002656,202409,0,0,0
シャード,BBBBB002657,202409,2,0,0.468377976
シャード,BBBBB002658,202409,0,0,0.468377976
シャード,BBBBB002659,202409,0,0,0
シャード,BBBBB002660,202409,0,0.1719,0.936755952
シャード,BBBBB002661,202409,0,0.1719,2.341889881
シャード,BBBBB002662,202409,1,0.1719,0
シャード,BBBBB002663,202409,1,0.1719,0
シャード,BBBBB002664,202409,1,0.3438,0
シャード,BBBBB002665,202409,0,0.3438,0
シャード,BBBBB002666,202409,3,0.3438,0.468377976
シャード,BBBBB002667,202409,1,1.0314,1.873511905
シャード,BBBBB002668,202409,1,0.5157,1.873511905
シャード,BBBBB002669,202409,3,1.2033,0
シャード,BBBBB002670,202409,2,0.8595,0
シャード,BBBBB002671,202409,0,1.0314,0.936755952
シャード,BBBBB002672,202409,0,0.5157,1.873511905
シャード,BBBBB002673,202409,0,1.3752,0.936755952
シャード,BBBBB002674,202409,0,1.5471,0.468377976
シャード,BBBBB002675,202409,0,1.0314,0.936755952
シャード,BBBBB002676,202409,1,0.5157,2.341889881
シャード,BBBBB002677,202409,0,2.0628,1.873511905
シャード,BBBBB002678,202409,2,0.5157,0.936755952
シャード,BBBBB002679,202409,2,0.8595,0.468377976
シャード,BBBBB002680,202409,0,0.8595,0.468377976
シャード,BBBBB002681,202409,0,2.0628,1.405133929
シャード,BBBBB002682,202409,0,2.7504,1.873511905
シャード,BBBBB002683,202409,0,1.8909,0.936755952
シャード,BBBBB002684,202409,3,1.8909,2.810267857
シャード,BBBBB002685,202409,0,2.2347,3.278645833
シャード,BBBBB002686,202409,0,0,0
シャード,BBBBB002687,202409,0,0,1.405133929
シャード,BBBBB002688,202409,1,0,1.405133929
シャード,BBBBB002689,202409,0,0,0.468377976
シャード,BBBBB002690,202409,1,0,0
シャード,BBBBB002691,202409,0,0,0.936755952
シャード,BBBBB002692,202409,0,0,0.936755952
シャード,BBBBB002693,202409,0,0,0
シャード,BBBBB002694,202409,0,0,0
シャード,BBBBB002695,202409,0,0.1719,0
シャード,BBBBB002696,202409,1,0.1719,0
シャード,BBBBB002697,202409,4,0.1719,0.468377976
シャード,BBBBB002698,202409,1,0.1719,0.468377976
シャード,BBBBB002699,202409,0,0.1719,0
シャード,BBBBB002700,202409,0,0.1719,0
シャード,BBBBB002701,202409,2,0.1719,0.936755952
シャード,BBBBB002702,202409,0,0.1719,0
シャード,BBBBB002703,202409,2,0.3438,0
シャード,BBBBB002704,202409,0,0.3438,1.873511905
シャード,BBBBB002705,202409,2,0.3438,0.936755952
シャード,BBBBB002706,202409,1,0.3438,0
シャード,BBBBB002707,202409,0,0.3438,0.936755952
シャード,BBBBB002708,202409,1,0.5157,0
シャード,BBBBB002709,202409,0,1.0314,0
シャード,BBBBB002710,202409,0,0.6876,0.468377976
シャード,BBBBB002711,202409,1,0.8595,0.468377976
シャード,BBBBB002712,202409,0,0.8595,3.278645833
シャード,BBBBB002713,202409,0,0.5157,1.873511905
シャード,BBBBB002714,202409,2,0.8595,0
シャード,BBBBB002715,202409,1,0.8595,1.405133929
シャード,BBBBB002716,202409,1,1.5471,0.936755952
シャード,BBBBB002717,202409,0,0.6876,0.936755952
シャード,BBBBB002718,202409,0,1.0314,0
シャード,BBBBB002719,202409,0,2.2347,0.468377976
シャード,BBBBB002720,202409,1,0.8595,0
シャード,BBBBB002721,202409,0,1.0314,2.341889881
シャード,BBBBB002722,202409,0,1.5471,2.341889881
シャード,BBBBB002723,202409,1,0.6876,0
シャード,BBBBB002724,202409,2,0.5157,0
シャード,BBBBB002725,202409,1,1.0314,0.468377976
シャード,BBBBB002726,202409,1,0.8595,0.468377976
シャード,BBBBB002727,202409,1,1.5471,0
シャード,BBBBB002728,202409,0,0.6876,0.468377976
シャード,BBBBB002729,202409,0,1.0314,0.468377976
シャード,BBBBB002730,202409,1,0.6876,0
シャード,BBBBB002731,202409,0,0.8595,0.468377976
シャード,BBBBB002732,202409,0,0.6876,1.405133929
シャード,BBBBB002733,202409,3,0.8595,0.936755952
シャード,BBBBB002734,202409,0,2.5785,1.405133929
シャード,BBBBB002735,202409,0,2.4066,0
シャード,BBBBB002736,202409,0,0,0
シャード,BBBBB002737,202409,0,0,0
シャード,BBBBB002738,202409,1,0,0
シャード,BBBBB002739,202409,4,0,1.873511905
シャード,BBBBB002740,202409,1,0,0
シャード,BBBBB002741,202409,4,0,1.405133929
シャード,BBBBB002742,202409,2,0,3.74702381
シャード,BBBBB002743,202409,0,0,2.810267857
シャード,BBBBB002744,202409,0,0,0
シャード,BBBBB002745,202409,3,0,1.405133929
シャード,BBBBB002746,202409,2,0.1719,1.405133929
シャード,BBBBB002747,202409,0,0.1719,0
シャード,BBBBB002748,202409,0,0.1719,0
シャード,BBBBB002749,202409,1,0.1719,1.405133929
シャード,BBBBB002750,202409,0,0.3438,0
シャード,BBBBB002751,202409,0,0.3438,0
シャード,BBBBB002752,202409,2,0.3438,0
シャード,BBBBB002753,202409,0,0.3438,0
シャード,BBBBB002754,202409,0,0.3438,1.405133929
シャード,BBBBB002755,202409,2,0.3438,0.936755952
シャード,BBBBB002756,202409,0,0.3438,0.468377976
シャード,BBBBB002757,202409,0,0.3438,0
シャード,BBBBB002758,202409,0,0.3438,0
シャード,BBBBB002759,202409,1,0.3438,0
シャード,BBBBB002760,202409,2,0.3438,0.936755952
シャード,BBBBB002761,202409,0,0.3438,1.405133929
シャード,BBBBB002762,202409,0,0.3438,0.468377976
シャード,BBBBB002763,202409,0,0.5157,0.468377976
シャード,BBBBB002764,202409,0,1.0314,0.468377976
シャード,BBBBB002765,202409,0,1.719,0
シャード,BBBBB002766,202409,0,0.6876,0.936755952
シャード,BBBBB002767,202409,0,0.5157,0.936755952
シャード,BBBBB002768,202409,0,0.8595,0
シャード,BBBBB002769,202409,1,0.8595,0.468377976
シャード,BBBBB002770,202409,1,1.0314,1.405133929
シャード,BBBBB002771,202409,0,0.5157,0.468377976
