シリーズ,商品コード,年月,実績,ハイブリッド,現行計画
イモス,CCCCC005724,202409,269,0,260.1665467
イモス,CCCCC005725,202409,282,323.6382,268.943092
イモス,CCCCC005726,202409,280,307.2548,221.0588383
イモス,CCCCC005727,202409,242,197.4059,210.0690946
イモス,CCCCC005728,202409,235,162.4905,228.5774588
イモス,CCCCC005729,202409,219,208.149,262.3674663
イモス,CCCCC005730,202409,270,276.4689,249.6891973
イモス,CCCCC005731,202409,250,250.9539,245.9981004
イモス,CCCCC005732,202409,164,142.6828,194.7744033
イモス,CCCCC005733,202409,222,261.8649,209.5093265
イモス,CCCCC005734,202409,208,226.446,249.1224882
イモス,CCCCC005735,202409,183,155.1046,192.4155437
イモス,CCCCC005736,202409,256,140.8363,217.6890389
イモス,CCCCC005737,202409,244,209.6598,180.6212459
イモス,CCCCC005738,202409,204,214.5278,210.4200231
イモス,CCCCC005739,202409,180,231.8176,250.8601213
イモス,CCCCC005740,202409,204,180.4518,180.6212459
イモス,CCCCC005741,202409,250,179.7803,133.9217641
イモス,CCCCC005742,202409,191,155.1046,161.7503695
イモス,CCCCC005743,202409,184,177.4303,224.417861
イモス,CCCCC005744,202409,176,180.9554,215.9244446
イモス,CCCCC005745,202409,134,176.0874,286.7432853
イモス,CCCCC005746,202409,190,182.4661,235.0137255
イモス,CCCCC005747,202409,197,178.6053,232.1897381
イモス,CCCCC005748,202409,206,0,220.2020008
イモス,CCCCC005749,202409,160,205.2954,204.8307412
イモス,CCCCC005750,202409,185,199.4202,179.2733262
イモス,CCCCC005751,202409,183,220.403,205.3637843
イモス,CCCCC005752,202409,204,180.6196,169.9799249
イモス,CCCCC005753,202409,218,109.2782,193.5394025
イモス,CCCCC005754,202409,175,171.723,156.6956704
イモス,CCCCC005755,202409,189,216.2064,198.4811826
イモス,CCCCC005756,202409,188,106.0889,215.829594
イモス,CCCCC005757,202409,157,126.568,162.0873494
イモス,CCCCC005758,202409,187,216.71,223.1797901
イモス,CCCCC005759,202409,172,238.0285,240.0103388
イモス,CCCCC005760,202409,173,205.9668,216.6668675
イモス,CCCCC005761,202409,178,170.5479,159.4025494
イモス,CCCCC005762,202409,173,183.3054,199.4921224
イモス,CCCCC005763,202409,157,209.4919,189.3827243
イモス,CCCCC005764,202409,169,167.5264,178.5993663
イモス,CCCCC005765,202409,188,110.9569,186.6868848
イモス,CCCCC005766,202409,199,70.67,99.51467462
イモス,CCCCC005767,202409,146,170.2122,145.2383526
イモス,CCCCC005768,202409,155,189.8521,130.4684727
イモス,CCCCC005769,202409,144,102.228,149.2821118
イモス,CCCCC005770,202409,159,120.1893,109.2889728
イモス,CCCCC005771,202409,178,205.9668,321.8951871
イモス,CCCCC005772,202409,154,171.2194,165.1201689
イモス,CCCCC005773,202409,150,161.4834,165.8576043
イモス,CCCCC005774,202409,156,182.4661,161.0764096
イモス,CCCCC005775,202409,147,113.8105,251.6616981
イモス,CCCCC005776,202409,156,133.2825,142.0335156
イモス,CCCCC005777,202409,117,161.3155,149.5584081
イモス,CCCCC005778,202409,199,144.6972,123.1714074
イモス,CCCCC005779,202409,143,154.4332,142.0997625
イモス,CCCCC005780,202409,150,127.4074,100.1842885
イモス,CCCCC005781,202409,151,158.9654,141.2604082
イモス,CCCCC005782,202409,120,184.6483,180.6212459
イモス,CCCCC005783,202409,122,127.0716,120.4514939
イモス,CCCCC005784,202409,123,130.261,0
イモス,CCCCC005785,202409,165,166.3514,161.7131248
イモス,CCCCC005786,202409,128,142.5149,134.4847824
イモス,CCCCC005787,202409,124,119.0142,0
イモス,CCCCC005788,202409,177,128.9181,102.0167303
イモス,CCCCC005789,202409,130,139.3256,95.70230195
イモス,CCCCC005790,202409,136,173.9052,146.5862724
イモス,CCCCC005791,202409,148,161.6512,139.7833271
イモス,CCCCC005792,202409,144,133.6183,134.1180147
イモス,CCCCC005793,202409,146,165.8478,178.5250299
イモス,CCCCC005794,202409,118,128.2467,134.4898859
イモス,CCCCC005795,202409,150,132.1075,127.567139
イモス,CCCCC005796,202409,128,94.6742,115.6301887
イモス,CCCCC005797,202409,128,160.6441,134.4549946
イモス,CCCCC005798,202409,101,173.2337,148.8611293
イモス,CCCCC005799,202409,158,77.5523,159.05453
イモス,CCCCC005800,202409,134,56.066,101.2805722
イモス,CCCCC005801,202409,167,111.4605,86.9699045
イモス,CCCCC005802,202409,139,164.1692,233.541698
イモス,CCCCC005803,202409,111,16.9541,135.8029144
イモス,CCCCC005804,202409,148,102.5638,117.9429778
イモス,CCCCC005805,202409,162,148.558,158.0435902
イモス,CCCCC005806,202409,160,132.4432,130.7482153
イモス,CCCCC005807,202409,105,131.1003,114.2361985
イモス,CCCCC005808,202409,122,129.2538,127.2383577
イモス,CCCCC005809,202409,89,125.5609,191.2464279
イモス,CCCCC005810,202409,131,107.9353,162.0873494
イモス,CCCCC005811,202409,122,126.0645,125.8938217
イモス,CCCCC005812,202409,105,104.2424,132.170077
イモス,CCCCC005813,202409,129,138.9898,138.4987539
イモス,CCCCC005814,202409,128,108.2711,171.1577192
イモス,CCCCC005815,202409,101,156.2796,164.0675356
イモス,CCCCC005816,202409,120,96.8564,51.43273777
イモス,CCCCC005817,202409,107,130.5967,135.1291086
イモス,CCCCC005818,202409,116,91.317,94.70969553
イモス,CCCCC005819,202409,124,133.4504,124.3455965
イモス,CCCCC005820,202409,74,118.8464,145.8701859
イモス,CCCCC005821,202409,122,131.6039,140.8576134
イモス,CCCCC005822,202409,127,160.6441,149.6190918
イモス,CCCCC005823,202409,77,121.5322,144.6464276
イモス,CCCCC005824,202409,118,120.8607,136.1565525
イモス,CCCCC005825,202409,108,129.086,115.9210981
イモス,CCCCC005826,202409,117,85.1061,162.7448146
イモス,CCCCC005827,202409,122,136.6398,102.4250688
イモス,CCCCC005828,202409,109,118.8464,118.0560776
イモス,CCCCC005829,202409,69,86.2811,85.14305962
イモス,CCCCC005830,202409,114,130.261,112.1144186
イモス,CCCCC005831,202409,120,96.185,79.85078552
イモス,CCCCC005832,202409,94,96.0171,75.9554826
イモス,CCCCC005833,202409,151,107.2639,82.22310449
イモス,CCCCC005834,202409,85,108.6068,135.2550936
イモス,CCCCC005835,202409,128,94.0028,106.4768233
イモス,CCCCC005836,202409,99,124.7216,112.7719811
イモス,CCCCC005837,202409,89,113.9784,144.8239901
イモス,CCCCC005838,202409,82,99.878,86.09972321
イモス,CCCCC005839,202409,102,92.6599,89.92637758
イモス,CCCCC005840,202409,119,99.2065,89.29968316
イモス,CCCCC005841,202409,108,118.6785,135.8333326
イモス,CCCCC005842,202409,98,95.8493,91.62684855
イモス,CCCCC005843,202409,70,112.4676,125.0195564
イモス,CCCCC005844,202409,113,114.482,94.35438221
イモス,CCCCC005845,202409,84,150.4045,208.4118397
イモス,CCCCC005846,202409,65,86.7847,70.68797651
イモス,CCCCC005847,202409,93,111.7962,92.0587601
イモス,CCCCC005848,202409,120,37.0975,74.13558602
イモス,CCCCC005849,202409,74,68.9913,56.38800028
イモス,CCCCC005850,202409,81,86.1133,88.62572329
イモス,CCCCC005851,202409,92,105.2496,83.86750817
イモス,CCCCC005852,202409,107,52.8766,0
イモス,CCCCC005853,202409,102,103.4031,108.1249268
イモス,CCCCC005854,202409,85,108.7747,70.42880672
イモス,CCCCC005855,202409,104,57.5767,0
イモス,CCCCC005856,202409,72,88.6312,76.49444557
イモス,CCCCC005857,202409,130,49.5193,85.25592392
イモス,CCCCC005858,202409,97,77.888,79.527265
イモス,CCCCC005859,202409,70,120.525,439.4253952
イモス,CCCCC005860,202409,87,141.0042,208.4235028
イモス,CCCCC005861,202409,73,77.888,79.527265
イモス,CCCCC005862,202409,98,78.3916,76.83142551
イモス,CCCCC005863,202409,91,99.5422,93.3434424
イモス,CCCCC005864,202409,89,100.2137,99.40908125
イモス,CCCCC005865,202409,53,84.9382,315.2053872
イモス,CCCCC005866,202409,74,97.8636,77.16840545
イモス,CCCCC005867,202409,76,49.3515,65.87538506
イモス,CCCCC005868,202409,110,87.1204,83.52989219
イモス,CCCCC005869,202409,70,98.5351,119.786333
イモス,CCCCC005870,202409,99,81.2453,91.70411882
イモス,CCCCC005871,202409,86,95.3457,79.53008076
イモス,CCCCC005872,202409,112,68.6556,84.91894399
イモス,CCCCC005873,202409,107,49.3515,58.97148888
イモス,CCCCC005874,202409,63,79.5666,86.73749894
イモス,CCCCC005875,202409,67,91.1491,91.99552265
イモス,CCCCC005876,202409,75,82.0846,90.31062297
イモス,CCCCC005877,202409,67,53.3802,62.04933192
イモス,CCCCC005878,202409,98,68.9913,61.97392913
イモス,CCCCC005879,202409,76,90.3098,75.14652583
イモス,CCCCC005880,202409,29,48.5122,110.6571118
イモス,CCCCC005881,202409,78,77.0487,67.58398922
イモス,CCCCC005882,202409,91,69.6628,67.47941876
イモス,CCCCC005883,202409,107,72.1807,75.48350576
イモス,CCCCC005884,202409,80,74.1951,78.84439798
イモス,CCCCC005885,202409,96,78.2238,76.84935607
イモス,CCCCC005886,202409,89,58.5839,92.45194966
イモス,CCCCC005887,202409,76,116.6642,94.35438221
イモス,CCCCC005888,202409,68,79.2309,77.77537122
イモス,CCCCC005889,202409,61,129.9253,91.08573352
イモス,CCCCC005890,202409,55,68.9913,73.46162615
イモス,CCCCC005891,202409,82,97.0243,91.99552265
イモス,CCCCC005892,202409,79,78.0559,55.60168951
イモス,CCCCC005893,202409,63,76.5451,66.38504748
イモス,CCCCC005894,202409,69,78.2238,75.48350576
イモス,CCCCC005895,202409,107,103.7388,125.9232326
イモス,CCCCC005896,202409,73,83.5953,79.19028507
イモス,CCCCC005897,202409,65,110.6211,78.51046434
イモス,CCCCC005898,202409,83,50.6944,56.27564939
イモス,CCCCC005899,202409,63,71.0057,71.10276659
イモス,CCCCC005900,202409,66,90.6455,90.10888332
イモス,CCCCC005901,202409,67,102.5638,78.85330513
イモス,CCCCC005902,202409,39,37.2654,71.60960834
イモス,CCCCC005903,202409,74,88.7991,87.95176341
イモス,CCCCC005904,202409,80,97.36,100.1405956
イモス,CCCCC005905,202409,85,83.0918,99.68358241
イモス,CCCCC005906,202409,66,78.2238,59.98242869
イモス,CCCCC005907,202409,84,82.2524,89.29566651
イモス,CCCCC005908,202409,76,92.492,70.42880672
イモス,CCCCC005909,202409,85,61.1018,46.44219676
イモス,CCCCC005910,202409,70,49.1836,75.8204857
イモス,CCCCC005911,202409,67,98.1993,72.39276582
イモス,CCCCC005912,202409,62,56.9053,68.74390704
イモス,CCCCC005913,202409,56,65.802,64.02618793
イモス,CCCCC005914,202409,70,70.5021,68.74390704
イモス,CCCCC005915,202409,76,79.3988,67.42266062
イモス,CCCCC005916,202409,61,68.4877,57.96054907
イモス,CCCCC005917,202409,66,72.3486,66.04806754
イモス,CCCCC005918,202409,75,66.6413,73.79860608
イモス,CCCCC005919,202409,58,124.3858,74.80954589
イモス,CCCCC005920,202409,53,0,50.02184875
イモス,CCCCC005921,202409,56,63.7876,69.39502282
イモス,CCCCC005922,202409,65,75.7058,67.39598729
イモス,CCCCC005923,202409,49,39.1119,45.49229142
イモス,CCCCC005924,202409,40,70.1664,80.53820481
イモス,CCCCC005925,202409,60,59.7589,78.85330513
イモス,CCCCC005926,202409,52,69.6628,70.68797651
イモス,CCCCC005927,202409,61,54.7231,50.54699047
イモス,CCCCC005928,202409,56,78.7273,84.14023544
イモス,CCCCC005929,202409,63,71.5093,64.36316786
イモス,CCCCC005930,202409,88,62.6126,55.26470958
イモス,CCCCC005931,202409,64,90.3098,95.18739083
イモス,CCCCC005932,202409,48,94.0028,82.91084458
イモス,CCCCC005933,202409,42,67.1449,55.26470958
イモス,CCCCC005934,202409,69,50.0229,60.31940862
イモス,CCCCC005935,202409,69,66.6413,69.08088697
イモス,CCCCC005936,202409,64,59.4232,61.22646984
イモス,CCCCC005937,202409,78,52.7087,50.8839704
イモス,CCCCC005938,202409,70,67.3127,72.33601527
イモス,CCCCC005939,202409,58,73.6915,71.43974653
イモス,CCCCC005940,202409,68,58.9196,57.2865892
イモス,CCCCC005941,202409,50,94.8421,56.94960926
イモス,CCCCC005942,202409,61,122.8751,54.5298247
イモス,CCCCC005943,202409,68,64.7948,64.02618793
イモス,CCCCC005944,202409,55,67.1449,62.00430831
イモス,CCCCC005945,202409,44,69.6628,64.02618793
イモス,CCCCC005946,202409,48,73.3557,66.0097878
イモス,CCCCC005947,202409,71,97.0243,102.9085425
イモス,CCCCC005948,202409,105,51.3658,56.22159992
イモス,CCCCC005949,202409,58,47.1693,55.60168951
イモス,CCCCC005950,202409,52,61.6054,69.08088697
イモス,CCCCC005951,202409,40,61.2697,59.30846881
イモス,CCCCC005952,202409,50,61.9411,71.43974653
イモス,CCCCC005953,202409,50,70.8378,61.33034843
イモス,CCCCC005954,202409,63,57.4088,62.00430831
イモス,CCCCC005955,202409,49,26.1865,63.77757275
イモス,CCCCC005956,202409,56,67.8163,60.27742837
イモス,CCCCC005957,202409,31,49.6872,58.29752901
イモス,CCCCC005958,202409,61,58.0803,59.98242869
イモス,CCCCC005959,202409,66,74.6986,68.24200284
イモス,CCCCC005960,202409,54,61.2697,73.43490612
イモス,CCCCC005961,202409,61,88.1276,62.34128824
イモス,CCCCC005962,202409,51,139.8292,110.7983176
イモス,CCCCC005963,202409,46,60.0946,46.95302596
イモス,CCCCC005964,202409,60,100.7173,52.56887009
イモス,CCCCC005965,202409,44,71.6771,56.12426402
イモス,CCCCC005966,202409,37,46.8335,45.15531148
イモス,CCCCC005967,202409,47,54.2195,85.67259479
イモス,CCCCC005968,202409,49,53.7159,62.34128824
イモス,CCCCC005969,202409,71,96.185,51.9474432
イモス,CCCCC005970,202409,41,48.5122,42.79645193
イモス,CCCCC005971,202409,62,56.066,58.63450894
イモス,CCCCC005972,202409,44,64.4591,71.10276659
イモス,CCCCC005973,202409,45,65.6341,50.30107672
イモス,CCCCC005974,202409,54,89.9741,72.63755634
イモス,CCCCC005975,202409,55,43.3084,53.24282996
イモス,CCCCC005976,202409,47,11.5825,16.26328105
イモス,CCCCC005977,202409,50,69.4949,100.9903284
イモス,CCCCC005978,202409,70,56.9053,51.53422525
イモス,CCCCC005979,202409,16,77.5523,33.64734186
イモス,CCCCC005980,202409,58,48.68,51.49824868
イモス,CCCCC005981,202409,48,54.2195,40.77457231
イモス,CCCCC005982,202409,60,81.0774,67.29468372
イモス,CCCCC005983,202409,49,67.3127,59.81749664
イモス,CCCCC005984,202409,40,89.1348,71.42999422
イモス,CCCCC005985,202409,60,34.5796,32.68705384
イモス,CCCCC005986,202409,56,44.1477,60.9933685
イモス,CCCCC005987,202409,78,34.7475,59.98242869
イモス,CCCCC005988,202409,30,61.7733,74.80954589
イモス,CCCCC005989,202409,49,51.3658,37.74175288
イモス,CCCCC005990,202409,35,47.1693,45.82927136
イモス,CCCCC005991,202409,51,53.548,45.15531148
イモス,CCCCC005992,202409,56,47.3371,47.51417104
イモス,CCCCC005993,202409,48,53.3802,54.5907497
イモス,CCCCC005994,202409,27,58.2482,76.83142551
イモス,CCCCC005995,202409,50,42.637,42.45947199
イモス,CCCCC005996,202409,40,55.7302,48.15206743
イモス,CCCCC005997,202409,69,71.3414,125.999131
イモス,CCCCC005998,202409,45,70.5021,75.14652583
イモス,CCCCC005999,202409,51,88.4633,86.0565259
イモス,CCCCC006000,202409,59,61.1018,63.01524812
イモス,CCCCC006001,202409,33,85.1061,95.34657296
イモス,CCCCC006002,202409,45,54.5552,48.47095529
イモス,CCCCC006003,202409,63,63.6197,52.23189015
イモス,CCCCC006004,202409,33,56.2338,72.38754507
イモス,CCCCC006005,202409,55,59.7589,60.18105121
イモス,CCCCC006006,202409,54,35.7546,44.14437167
イモス,CCCCC006007,202409,46,45.6585,32.20767424
イモス,CCCCC006008,202409,57,53.7159,56.94960926
イモス,CCCCC006009,202409,64,34.5796,36.39383314
イモス,CCCCC006010,202409,45,54.5552,56.09830459
イモス,CCCCC006011,202409,49,51.7015,54.92772964
イモス,CCCCC006012,202409,76,42.9727,46.84021117
イモス,CCCCC006013,202409,34,53.3802,40.43759237
イモス,CCCCC006014,202409,29,37.0975,26.28443504
イモス,CCCCC006015,202409,50,60.4304,53.24282996
イモス,CCCCC006016,202409,56,50.8622,58.97148888
イモス,CCCCC006017,202409,46,91.4849,41.11155225
イモス,CCCCC006018,202409,47,46.6657,41.78551212
イモス,CCCCC006019,202409,50,55.7302,50.21001053
イモス,CCCCC006020,202409,40,50.1908,50.42397526
イモス,CCCCC006021,202409,43,29.0401,45.82927136
イモス,CCCCC006022,202409,41,46.8335,41.78551212
イモス,CCCCC006023,202409,48,51.1979,46.50323123
イモス,CCCCC006024,202409,53,55.3945,43.80739174
イモス,CCCCC006025,202409,48,39.1119,40.77457231
イモス,CCCCC006026,202409,26,36.4261,43.4704118
イモス,CCCCC006027,202409,32,50.3586,57.2865892
イモス,CCCCC006028,202409,45,48.0086,48.18813091
イモス,CCCCC006029,202409,37,67.9842,70.68797651
イモス,CCCCC006030,202409,70,79.5666,55.59134963
イモス,CCCCC006031,202409,50,64.9626,56.94960926
イモス,CCCCC006032,202409,36,43.1406,42.79645193
イモス,CCCCC006033,202409,50,77.2166,65.37410767
イモス,CCCCC006034,202409,36,39.1119,45.8827389
イモス,CCCCC006035,202409,29,25.8508,46.77755162
イモス,CCCCC006036,202409,42,35.0832,50.20825175
イモス,CCCCC006037,202409,41,30.8866,43.97843304
イモス,CCCCC006038,202409,39,59.5911,42.45947199
イモス,CCCCC006039,202409,40,56.4017,46.50323123
イモス,CCCCC006040,202409,36,39.2797,42.12249206
イモス,CCCCC006041,202409,47,66.8091,67.39598729
イモス,CCCCC006042,202409,29,22.6614,41.44853218
イモス,CCCCC006043,202409,29,47.1693,49.87303059
イモス,CCCCC006044,202409,41,55.2266,59.30846881
イモス,CCCCC006045,202409,34,20.3113,27.96933473
イモス,CCCCC006046,202409,73,44.1477,48.52511085
イモス,CCCCC006047,202409,22,39.1119,42.73097374
イモス,CCCCC006048,202409,43,41.6298,41.11155225
イモス,CCCCC006049,202409,24,37.0975,49.18908933
イモス,CCCCC006050,202409,58,47.3371,50.47223719
イモス,CCCCC006051,202409,40,33.4046,44.14437167
イモス,CCCCC006052,202409,36,29.7116,32.68705384
イモス,CCCCC006053,202409,47,44.6513,42.84065731
イモス,CCCCC006054,202409,36,26.0186,20.89275606
イモス,CCCCC006055,202409,23,47.505,43.80739174
イモス,CCCCC006056,202409,29,81.2453,55.89281863
イモス,CCCCC006057,202409,44,32.5653,45.82927136
イモス,CCCCC006058,202409,42,43.3084,35.53691129
イモス,CCCCC006059,202409,14,41.6298,25.34007979
イモス,CCCCC006060,202409,42,44.1477,38.07873282
イモス,CCCCC006061,202409,48,40.9584,39.08967263
イモス,CCCCC006062,202409,43,52.7087,50.8839704
イモス,CCCCC006063,202409,21,56.4017,38.41571276
イモス,CCCCC006064,202409,37,40.2869,37.27670648
イモス,CCCCC006065,202409,47,30.5509,27.96933473
イモス,CCCCC006066,202409,18,34.7475,22.24067581
イモス,CCCCC006067,202409,29,42.1334,37.74175288
イモス,CCCCC006068,202409,37,41.9655,37.06779301
イモス,CCCCC006069,202409,46,55.0588,50.92911732
イモス,CCCCC006070,202409,34,25.3472,26.28443504
イモス,CCCCC006071,202409,39,18.8006,23.58161725
イモス,CCCCC006072,202409,45,54.5552,57.62356913
イモス,CCCCC006073,202409,34,39.9512,35.71987326
イモス,CCCCC006074,202409,23,43.9799,44.81833155
イモス,CCCCC006075,202409,35,42.3013,53.53433726
イモス,CCCCC006076,202409,39,40.119,33.80211356
イモス,CCCCC006077,202409,33,31.3902,31.94798116
イモス,CCCCC006078,202409,42,33.0688,29.56090489
イモス,CCCCC006079,202409,48,53.7159,50.54699047
イモス,CCCCC006080,202409,33,40.2869,28.2751906
イモス,CCCCC006081,202409,44,32.901,27.32055291
イモス,CCCCC006082,202409,34,42.8048,45.82927136
イモス,CCCCC006083,202409,23,30.383,27.63235479
イモス,CCCCC006084,202409,46,25.0115,36.0568532
イモス,CCCCC006085,202409,39,43.1406,110.3829856
イモス,CCCCC006086,202409,25,36.4261,36.39383314
イモス,CCCCC006087,202409,47,52.373,39.08967263
イモス,CCCCC006088,202409,38,34.2439,26.28443504
イモス,CCCCC006089,202409,36,17.7934,24.26255542
イモス,CCCCC006090,202409,26,35.4189,33.36101371
イモス,CCCCC006091,202409,31,37.0975,47.51417104
イモス,CCCCC006092,202409,32,40.9584,29.22900404
イモス,CCCCC006093,202409,25,53.0444,26.95839492
イモス,CCCCC006094,202409,51,33.9081,52.1797465
イモス,CCCCC006095,202409,33,38.6083,39.7636325
イモス,CCCCC006096,202409,13,56.4017,47.03237207
イモス,CCCCC006097,202409,31,71.3414,74.47256596
イモス,CCCCC006098,202409,39,34.076,35.34670256
イモス,CCCCC006099,202409,24,27.0258,38.41571276
イモス,CCCCC006100,202409,43,48.3443,37.15228533
イモス,CCCCC006101,202409,52,41.1262,47.1771911
イモス,CCCCC006102,202409,35,33.7403,29.99121434
イモス,CCCCC006103,202409,41,32.901,30.66517422
イモス,CCCCC006104,202409,21,32.5653,42.12249206
イモス,CCCCC006105,202409,43,33.9081,39.19003366
イモス,CCCCC006106,202409,31,55.7302,45.20299462
イモス,CCCCC006107,202409,60,50.0229,23.25161561
イモス,CCCCC006108,202409,52,21.8221,29.31725447
イモス,CCCCC006109,202409,31,23.5007,34.37195352
イモス,CCCCC006110,202409,27,30.5509,37.88130863
イモス,CCCCC006111,202409,20,34.4117,25.27349523
イモス,CCCCC006112,202409,29,26.8579,18.9572411
イモス,CCCCC006113,202409,28,36.4261,37.40477295
イモス,CCCCC006114,202409,36,41.1262,40.43759237
イモス,CCCCC006115,202409,43,31.7259,31.33913409
イモス,CCCCC006116,202409,12,43.812,32.53983882
イモス,CCCCC006117,202409,41,33.4046,28.20938762
イモス,CCCCC006118,202409,34,23.3328,35.53149403
イモス,CCCCC006119,202409,36,31.5581,49.53605066
イモス,CCCCC006120,202409,38,51.1979,100.0955101
イモス,CCCCC006121,202409,30,30.8866,46.16625129
イモス,CCCCC006122,202409,55,39.1119,26.28443504
イモス,CCCCC006123,202409,24,27.8651,38.0133587
イモス,CCCCC006124,202409,19,20.1435,33.69799364
イモス,CCCCC006125,202409,40,40.7905,34.57875818
イモス,CCCCC006126,202409,43,26.6901,29.99121434
イモス,CCCCC006127,202409,44,36.7618,29.31725447
イモス,CCCCC006128,202409,28,35.251,34.03497358
イモス,CCCCC006129,202409,32,20.9828,24.26255542
イモス,CCCCC006130,202409,32,31.0545,29.31725447
イモス,CCCCC006131,202409,30,26.5222,27.29537485
イモス,CCCCC006132,202409,45,43.4763,22.57765574
イモス,CCCCC006133,202409,38,46.1621,30.32819428
イモス,CCCCC006134,202409,29,48.1764,41.78551212
イモス,CCCCC006135,202409,38,26.1865,31.91767731
イモス,CCCCC006136,202409,35,25.6829,28.06213201
イモス,CCCCC006137,202409,30,43.9799,30.66517422
イモス,CCCCC006138,202409,40,35.7546,39.08967263
イモス,CCCCC006139,202409,34,44.3156,45.82927136
イモス,CCCCC006140,202409,39,25.1793,24.26255542
イモス,CCCCC006141,202409,41,42.4691,31.33913409
イモス,CCCCC006142,202409,48,33.2367,27.89129041
イモス,CCCCC006143,202409,31,41.2941,29.99121434
イモス,CCCCC006144,202409,34,38.944,34.37195352
イモス,CCCCC006145,202409,21,34.9153,26.28443504
イモス,CCCCC006146,202409,34,15.779,28.30631466
イモス,CCCCC006147,202409,23,33.4046,34.37195352
イモス,CCCCC006148,202409,27,39.6155,27.29537485
イモス,CCCCC006149,202409,25,62.9483,47.51417104
イモス,CCCCC006150,202409,33,44.4835,38.07873282
イモス,CCCCC006151,202409,17,15.6112,27.63235479
イモス,CCCCC006152,202409,33,28.8723,30.66517422
イモス,CCCCC006153,202409,35,26.3544,24.59953536
イモス,CCCCC006154,202409,25,40.6226,23.58859555
イモス,CCCCC006155,202409,23,31.8938,27.96933473
イモス,CCCCC006156,202409,23,25.3472,22.24067581
イモス,CCCCC006157,202409,33,50.6944,46.25288158
イモス,CCCCC006158,202409,30,50.1908,29.65423441
イモス,CCCCC006159,202409,32,34.2439,27.1897712
イモス,CCCCC006160,202409,31,33.5724,38.26654365
イモス,CCCCC006161,202409,28,34.7475,31.33913409
イモス,CCCCC006162,202409,24,53.2123,0
イモス,CCCCC006163,202409,32,45.3228,50.05795148
イモス,CCCCC006164,202409,25,22.8292,26.28443504
イモス,CCCCC006165,202409,19,29.5437,45.584854
イモス,CCCCC006166,202409,27,34.9153,28.54925976
イモス,CCCCC006167,202409,18,26.8579,24.26255542
イモス,CCCCC006168,202409,24,37.2654,23.92557549
イモス,CCCCC006169,202409,20,43.812,24.59953536
イモス,CCCCC006170,202409,36,34.2439,22.24067581
イモス,CCCCC006171,202409,22,24.0043,26.28443504
イモス,CCCCC006172,202409,34,31.2224,30.24862046
イモス,CCCCC006173,202409,22,35.5868,27.29537485
イモス,CCCCC006174,202409,16,29.7116,42.73477558
イモス,CCCCC006175,202409,30,26.3544,26.1110291
イモス,CCCCC006176,202409,25,33.9081,26.28443504
イモス,CCCCC006177,202409,25,22.8292,31.67611403
イモス,CCCCC006178,202409,37,54.5552,30.35228663
イモス,CCCCC006179,202409,43,47.8407,31.33913409
イモス,CCCCC006180,202409,25,33.5724,26.95839492
イモス,CCCCC006181,202409,26,39.7833,22.57765574
イモス,CCCCC006182,202409,21,38.6083,32.51525088
イモス,CCCCC006183,202409,27,31.3902,22.24067581
イモス,CCCCC006184,202409,18,30.5509,23.91658978
イモス,CCCCC006185,202409,12,35.0832,63.36552175
イモス,CCCCC006186,202409,25,33.9081,33.987214
イモス,CCCCC006187,202409,24,35.5868,28.84451969
イモス,CCCCC006188,202409,24,32.5653,25.27349523
イモス,CCCCC006189,202409,17,50.0229,48.94648024
イモス,CCCCC006190,202409,11,22.4935,19.88181625
イモス,CCCCC006191,202409,23,30.8027,14.8271172
イモス,CCCCC006192,202409,26,31.2224,35.04591339
イモス,CCCCC006193,202409,22,13.7647,17.85993663
イモス,CCCCC006194,202409,14,32.3974,31.00215415
イモス,CCCCC006195,202409,38,23.8364,19.20785638
イモス,CCCCC006196,202409,22,18.8006,24.26255542
イモス,CCCCC006197,202409,20,19.6399,24.37533564
イモス,CCCCC006198,202409,30,28.8723,31.67611403
イモス,CCCCC006199,202409,32,35.0832,27.52964334
イモス,CCCCC006200,202409,29,18.6327,50.61355713
イモス,CCCCC006201,202409,31,30.2152,24.9365153
イモス,CCCCC006202,202409,15,16.4505,20.72771114
イモス,CCCCC006203,202409,38,40.119,31.94798116
イモス,CCCCC006204,202409,20,30.5509,26.95839492
イモス,CCCCC006205,202409,21,32.0617,27.29537485
イモス,CCCCC006206,202409,18,30.7188,19.20785638
イモス,CCCCC006207,202409,14,42.9727,31.33913409
イモス,CCCCC006208,202409,35,26.0186,16.84899682
イモス,CCCCC006209,202409,24,11.2468,25.27349523
イモス,CCCCC006210,202409,35,24.5079,19.8432749
イモス,CCCCC006211,202409,23,25.1793,29.99121434
イモス,CCCCC006212,202409,20,26.6901,22.91463568
イモス,CCCCC006213,202409,17,37.2654,106.3655218
イモス,CCCCC006214,202409,13,15.9469,19.54483631
イモス,CCCCC006215,202409,25,33.0688,35.17959761
イモス,CCCCC006216,202409,19,26.6901,14.49013727
イモス,CCCCC006217,202409,19,30.7188,19.88181625
イモス,CCCCC006218,202409,25,37.9368,16.90105678
イモス,CCCCC006219,202409,12,35.251,27.63235479
イモス,CCCCC006220,202409,40,23.8364,19.77104755
イモス,CCCCC006221,202409,8,32.5653,32.53983882
イモス,CCCCC006222,202409,22,25.515,20.21879619
イモス,CCCCC006223,202409,22,17.9612,22.57765574
イモス,CCCCC006224,202409,29,27.1937,26.28443504
